user_id,session_id,age_group,dwell_time,pageviews,clicked,engagement_score
9998,8497,25-34,36.49508429610127,8,0,17.798033718440507
2944,8498,25-34,5.306698781645297,4,1,3.922679512658119
7332,8499,45-54,6.558534975777869,3,1,4.023413990311148
675,8500,18-24,35.19234174209217,4,0,15.676936696836867
1472,8501,25-34,1.4851442192332711,7,0,3.3940576876933086
45,8502,25-34,166.8316236535915,5,1,68.9326494614366
1725,8503,55+,7.841590095181165,2,0,3.936636038072466
357,8504,45-54,48.31494686228446,4,0,20.925978744913785
8304,8505,55+,11.823900176793419,3,0,5.929560070717368
8749,8506,45-54,18.294568057027668,4,0,8.917827222811068
8353,8507,18-24,30.743984282112546,12,0,17.09759371284502
6444,8508,55+,28.496505955619476,2,0,12.198602382247792
5835,8509,35-44,49.93146585133199,7,1,22.9725863405328
4979,8510,45-54,63.15116980527004,2,0,26.060467922108018
4455,8511,45-54,44.56065585598676,5,0,19.824262342394704
8327,8512,25-34,70.22474005852182,6,0,30.489896023408726
9538,8513,18-24,10.366356813682202,6,1,6.746542725472882
667,8514,55+,16.132539447370572,3,0,7.653015778948229
5321,8515,25-34,40.547711722991345,5,0,18.21908468919654
306,8516,45-54,9.173383073400291,4,1,5.4693532293601175
7164,8517,45-54,9.050079601892884,6,0,6.020031840757154
5904,8518,55+,64.55322938130317,4,0,27.42129175252127
5830,8519,18-24,4.609371831417605,7,0,4.643748732567042
2800,8520,45-54,5.649238850202004,1,0,2.6596955400808016
3086,8521,45-54,18.27970195764959,3,0,8.511880783059837
6788,8522,18-24,1.7669181289928375,8,0,3.9067672515971354
4266,8523,35-44,21.26077250823175,4,0,10.1043090032927
47,8524,25-34,43.21845885730498,7,1,20.287383542921994
9030,8525,18-24,26.066970910371122,7,0,13.226788364148451
2801,8526,55+,4.892574587526839,3,0,3.1570298350107358
8961,8527,18-24,107.668377462057,10,0,47.0673509848228
477,8528,45-54,9.766194617623146,7,1,6.906477847049259
7999,8529,18-24,87.20453671987319,6,0,37.28181468794928
4341,8530,55+,14.672564895459056,2,0,6.669025958183623
1376,8531,25-34,67.48626612746106,4,0,28.59450645098443
866,8532,55+,4.827170764420338,0,0,1.9308683057681355
9899,8533,35-44,0.6944390743331176,5,1,2.477775629733247
5285,8534,25-34,3.4152605902283795,8,0,4.566104236091352
3768,8535,35-44,140.68026397835717,2,1,57.27210559134287
1671,8536,35-44,25.679797309020977,7,1,13.271918923608391
7755,8537,35-44,1.9253859069248582,3,0,1.9701543627699434
469,8538,18-24,16.143007037682704,5,0,8.457202815073082
5772,8539,35-44,28.368366081031276,4,0,12.94734643241251
3139,8540,35-44,12.725732576800759,2,0,5.890293030720303
5135,8541,18-24,5.418862646846699,7,1,5.16754505873868
7950,8542,18-24,73.85572807372769,5,0,31.542291229491077
97,8543,55+,41.187107190673004,2,0,17.274842876269204
500,8544,18-24,115.41985957138701,8,0,49.36794382855481
6914,8545,35-44,101.09706409812932,6,0,42.83882563925173
3321,8546,25-34,9.092969010940177,8,1,7.037187604376071
3075,8547,45-54,33.16324810089281,1,0,13.665299240357124
4674,8548,35-44,1.4581631764668939,2,1,1.5832652705867576
596,8549,55+,15.209746662517109,3,0,7.283898665006844
7789,8550,35-44,110.74161689104997,5,0,46.29664675641999
5174,8551,18-24,17.11860982244235,4,0,8.447443928976941
929,8552,18-24,7.25197299241971,5,0,4.900789196967884
5897,8553,25-34,14.951697496689349,4,0,7.58067899867574
7437,8554,35-44,50.23927640013875,3,0,21.2957105600555
3071,8555,25-34,13.67954279502892,4,0,7.071817118011568
2620,8556,55+,41.10853301255023,1,0,16.84341320502009
348,8557,18-24,20.271792845960615,3,0,9.308717138384246
8465,8558,25-34,33.83548624083551,6,0,15.934194496334204
7266,8559,45-54,24.093381651234957,7,1,12.637352660493983
5074,8560,45-54,24.783836814755208,3,0,11.113534725902085
1860,8561,18-24,76.73029443728932,8,1,34.092117774915735
1378,8562,25-34,71.95585797201038,8,1,32.182343188804154
58,8563,25-34,36.188495808045886,7,1,17.475398323218354
2042,8564,35-44,9.092182869206287,2,1,4.636873147682515
4472,8565,55+,0.03916809881336915,5,0,2.0156672395253477
4940,8566,18-24,171.62451445689467,10,0,72.64980578275787
3302,8567,18-24,124.56278814497007,3,1,51.22511525798804
4518,8568,25-34,21.161155584938143,6,1,11.064462233975258
5675,8569,25-34,24.88596881991876,5,1,12.154387527967504
2066,8570,45-54,5.662041832895079,2,1,3.264816733158032
5874,8571,55+,44.851612308395595,3,0,19.140644923358238
1212,8572,35-44,22.861644693082535,5,1,11.344657877233013
6853,8573,55+,14.171331885549165,0,0,5.668532754219666
9603,8574,25-34,17.319343039061845,2,0,7.727737215624738
9889,8575,45-54,1.136643607330113,7,1,3.454657442932046
3118,8576,45-54,21.322263345885972,4,0,10.12890533835439
600,8577,55+,24.34528080801359,1,0,10.138112323205437
9844,8578,35-44,10.42310819794777,2,0,4.969243279179108
895,8579,18-24,13.378012717690387,9,1,9.151205087076155
9918,8580,35-44,114.49116668197088,6,1,48.39646667278836
7225,8581,35-44,2.676412475234433,4,1,2.8705649900937735
8283,8582,18-24,5.012186029098486,5,1,4.204874411639395
6905,8583,18-24,12.67437569093194,5,1,7.269750276372776
2915,8584,35-44,86.5323901463578,4,1,36.412956058543124
9848,8585,55+,58.47200082123085,0,0,23.38880032849234
9015,8586,55+,44.68097924477089,0,0,17.872391697908355
9879,8587,55+,6.18472400410048,3,1,3.8738896016401925
4333,8588,35-44,4.730706692813699,1,0,2.29228267712548
368,8589,35-44,58.95878221462782,5,0,25.58351288585113
8173,8590,25-34,4.7246289197080396,6,0,4.2898515678832165
9792,8591,55+,118.99299102434459,1,1,48.19719640973784
1678,8592,25-34,7.595459275603758,6,1,5.6381837102415036
7309,8593,25-34,41.86271071934104,9,0,20.345084287736416
1463,8594,35-44,66.7817212344884,4,0,28.312688493795363
8996,8595,35-44,15.448580155909132,1,0,6.5794320623636535
7907,8596,25-34,37.52783049370065,5,0,17.011132197480258
6402,8597,18-24,44.28851588124481,3,0,18.915406352497925
6008,8598,45-54,32.5368198582813,3,1,14.41472794331252
7153,8599,18-24,9.516186493364073,8,0,7.00647459734563
9701,8600,25-34,21.62228458428054,3,0,9.848913833712217
2903,8601,55+,23.534495136736048,2,1,10.41379805469442
4433,8602,45-54,2.978728050179148,3,0,2.39149122007166
4740,8603,25-34,22.34063063698408,8,1,12.336252254793632
8267,8604,35-44,37.50625645663531,1,0,15.402502582654126
5469,8605,18-24,5.260344006975596,3,0,3.3041376027902385
1386,8606,55+,7.963739416136358,2,0,3.9854957664545436
7294,8607,25-34,82.95243743988809,4,0,34.78097497595524
1198,8608,55+,23.813580139143443,1,0,9.925432055657378
5944,8609,25-34,100.27434076669628,8,0,43.309736306678516
5577,8610,25-34,16.417339355453983,3,1,7.966935742181594
3784,8611,55+,87.7427265641758,1,1,35.69709062567032
1983,8612,25-34,74.2330406816965,3,0,30.893216272678597
1000,8613,35-44,101.85608060607288,2,1,41.74243224242915
3302,8614,18-24,41.0113142351138,7,0,19.204525694045522
8178,8615,55+,215.9652925482603,1,0,86.78611701930413
7290,8616,25-34,143.88553213420448,6,1,60.1542128536818
712,8617,55+,63.22123611996818,2,0,26.088494447987276
1007,8618,25-34,77.09871668042871,5,1,33.03948667217149
8098,8619,45-54,2.521362204795701,0,0,1.0085448819182805
8061,8620,25-34,42.90121195928102,4,0,18.76048478371241
8678,8621,18-24,27.57143160797829,8,0,14.228572643191317
9270,8622,55+,7.02621196108658,2,0,3.6104847844346324
7786,8623,45-54,73.1077487954222,4,0,30.84309951816888
4605,8624,25-34,27.075631932025527,2,0,11.630252772810213
9388,8625,18-24,40.60712278081245,9,0,19.842849112324984
2356,8626,18-24,65.35113908673353,4,0,27.74045563469341
4053,8627,18-24,49.880960352352524,9,1,23.75238414094101
8319,8628,18-24,8.270990441711493,8,1,6.708396176684598
7650,8629,18-24,21.53181026751282,2,0,9.412724107005129
9263,8630,45-54,9.86357228549379,3,0,5.145428914197517
7200,8631,45-54,16.66927058872793,1,0,7.067708235491173
6818,8632,35-44,20.655909309656682,3,0,9.462363723862673
8500,8633,45-54,24.610242404106657,4,0,11.444096961642662
1360,8634,55+,22.552571283253293,0,0,9.021028513301317
91,8635,35-44,114.34574537124536,5,1,47.93829814849815
2500,8636,55+,5.872878541977161,2,0,3.1491514167908647
1597,8637,25-34,26.08932267203237,7,1,13.435729068812948
3414,8638,25-34,0.06384275347540358,4,0,1.6255371013901616
458,8639,35-44,17.296151413614613,10,0,10.918460565445844
3717,8640,45-54,54.59721106774123,2,0,22.638884427096492
5871,8641,25-34,97.78956351586537,3,0,40.31582540634615
328,8642,55+,0.08183178310631023,0,0,0.032732713242524095
7663,8643,18-24,13.787947762660707,7,0,8.315179105064283
9960,8644,45-54,7.402906621380312,3,0,4.161162648552125
4737,8645,18-24,69.83546871630945,7,0,30.734187486523783
419,8646,55+,121.35577456302826,3,1,49.94230982521131
623,8647,45-54,20.636083614699714,1,0,8.654433445879887
4621,8648,55+,56.826367640019605,5,0,24.730547056007843
6241,8649,35-44,27.356654898216842,3,0,12.142661959286738
3218,8650,18-24,123.71132507001607,6,0,51.88453002800643
1080,8651,25-34,20.410297690125002,2,0,8.964119076050002
3423,8652,55+,14.924134100622604,2,0,6.769653640249042
787,8653,25-34,55.124275164502954,7,1,25.049710065801182
8448,8654,55+,72.0044968739533,2,0,29.601798749581324
5957,8655,45-54,8.219013908860479,3,0,4.487605563544192
1471,8656,25-34,70.54041252382686,4,0,29.816165009530746
7043,8657,55+,47.516565498024,1,0,19.4066261992096
3686,8658,55+,9.630548234433412,0,0,3.852219293773365
8833,8659,45-54,5.8697158032558265,3,1,3.7478863213023312
861,8660,18-24,8.098186181987085,12,0,8.039274472794835
8519,8661,18-24,29.15572696676234,8,0,14.862290786704936
4227,8662,35-44,118.1889171682112,3,0,48.475566867284485
4151,8663,55+,21.06504250219789,2,0,9.226017000879157
3717,8664,45-54,55.80065101305387,3,1,23.72026040522155
8789,8665,18-24,6.244619276898284,9,1,6.2978477107593145
4613,8666,18-24,6.99192023984444,5,1,4.996768095937776
7856,8667,25-34,45.85107400774082,4,0,19.94042960309633
2022,8668,25-34,47.062230113363846,6,0,21.22489204534554
2129,8669,45-54,39.1053993360423,4,0,17.24215973441692
1558,8670,35-44,3.68414475360839,7,1,4.473657901443357
4015,8671,45-54,6.540469012183636,4,0,4.216187604873454
4613,8672,18-24,45.70976305183652,8,1,21.683905220734605
579,8673,25-34,8.73138670248534,4,0,5.0925546809941356
5273,8674,25-34,6.831556542697147,5,1,4.9326226170788585
9213,8675,35-44,14.212566479932889,3,1,7.085026591973156
9792,8676,55+,2.9686801963242795,1,0,1.587472078529712
4603,8677,18-24,4.605633131615983,8,0,5.042253252646393
3530,8678,35-44,49.69793468753408,4,1,21.679173875013635
5930,8679,35-44,16.853360945401594,5,0,8.741344378160637
9667,8680,18-24,21.733239114228923,7,0,11.49329564569157
331,8681,35-44,6.163676596429064,1,0,2.8654706385716255
3668,8682,35-44,47.763678269656495,3,0,20.305471307862597
365,8683,45-54,69.24722249284477,6,0,30.098888997137912
6060,8684,55+,60.19716917370408,1,1,24.678867669481633
2449,8685,35-44,49.344807667705325,1,0,20.13792306708213
321,8686,25-34,93.30076576718707,6,0,39.72030630687483
5115,8687,45-54,34.094097501498716,6,0,16.037639000599487
3362,8688,45-54,47.33006222412958,4,0,20.532024889651833
8435,8689,18-24,13.648856656003202,9,1,9.25954266240128
7459,8690,55+,2.399510977294416,2,0,1.7598043909177665
5938,8691,45-54,24.24836258693839,3,0,10.899345034775358
6675,8692,35-44,56.96908120938005,5,0,24.78763248375202
3194,8693,25-34,8.685927349552824,4,1,5.27437093982113
9195,8694,35-44,51.47722279621716,4,1,22.390889118486868
3287,8695,18-24,71.41783609752521,5,0,30.567134439010086
5327,8696,45-54,143.52695793083512,3,1,58.810783172334055
3709,8697,25-34,17.883969993509286,4,0,8.753587997403715
2967,8698,35-44,30.312093525078154,7,1,15.124837410031262
4809,8699,55+,28.51786619285245,2,1,12.40714647714098
682,8700,55+,41.182105686407255,5,0,18.472842274562904
4234,8701,18-24,1.5990977894655212,2,0,1.4396391157862085
40,8702,25-34,18.93318822226653,6,1,10.173275288906613
4662,8703,25-34,3.9635209662081063,6,0,3.9854083864832432
9640,8704,35-44,75.14176114307222,4,0,31.65670445722889
6103,8705,25-34,72.06924391949241,2,1,29.827697567796964
7081,8706,45-54,37.47274809183753,4,0,16.589099236735013
6314,8707,35-44,2.1085931105340743,2,1,1.8434372442136298
9256,8708,45-54,6.927236913067304,3,0,3.970894765226922
1939,8709,45-54,2.707289308323143,6,0,3.4829157233292576
9423,8710,55+,26.64241297951502,0,0,10.656965191806009
397,8711,55+,28.122900714646544,2,0,12.049160285858619
27,8712,35-44,41.23771010101983,7,0,19.295084040407932
8248,8713,55+,184.54263824695224,3,0,75.0170552987809
3042,8714,25-34,11.53720192116553,5,0,6.614880768466212
1405,8715,18-24,30.599901275745715,7,0,15.039960510298288
2756,8716,18-24,27.66510335944065,6,0,13.466041343776261
4651,8717,35-44,10.90647382094944,3,0,5.562589528379776
5417,8718,35-44,24.401579731896238,7,0,12.560631892758497
3722,8719,25-34,65.97274470555705,8,1,29.78909788222282
1437,8720,55+,62.98045920363561,2,0,25.992183681454247
1433,8721,45-54,10.67305417005096,2,0,5.0692216680203845
1340,8722,55+,1.5356753267700078,0,0,0.6142701307080032
6068,8723,55+,8.91038004810094,0,0,3.5641520192403764
2277,8724,55+,2.7492062670155777,2,1,2.0996825068062313
5127,8725,18-24,2.045170866705373,8,1,4.218068346682149
2897,8726,18-24,19.495979437156464,2,1,8.798391774862585
8521,8727,45-54,38.53973755156339,0,1,15.615895020625356
4712,8728,45-54,98.57934951788033,6,0,41.83173980715213
4145,8729,18-24,2.188305933434895,5,0,2.875322373373958
7638,8730,55+,17.758402454521274,2,1,8.10336098180851
2496,8731,25-34,76.10907081138797,3,0,31.643628324555188
3572,8732,45-54,6.381590254068458,0,0,2.5526361016273835
3604,8733,35-44,17.2537516941746,7,0,9.701500677669841
4611,8734,45-54,18.659011749191603,0,0,7.463604699676641
3658,8735,45-54,17.58727565120435,1,0,7.434910260481741
2043,8736,55+,60.677303095279825,1,0,24.67092123811193
3118,8737,45-54,30.173742308445053,2,0,12.869496923378023
4626,8738,18-24,53.312670500500815,2,0,22.125068200200328
7483,8739,35-44,0.7503443864880331,7,0,3.1001377545952136
8912,8740,18-24,42.624123896510305,4,0,18.649649558604125
72,8741,55+,1.0814172441884307,3,0,1.6325668976753724
8434,8742,55+,23.6029127958717,3,0,10.641165118348681
5190,8743,55+,39.88411089184682,2,0,16.75364435673873
3788,8744,18-24,179.37548258620612,2,0,72.55019303448245
5542,8745,45-54,98.1557749210051,3,1,40.66230996840205
6215,8746,55+,19.732908209539744,2,0,8.693163283815899
1352,8747,18-24,10.521334222079545,8,0,7.4085336888318185
6023,8748,18-24,26.199789172403623,5,0,12.47991566896145
5782,8749,35-44,10.36160257679431,8,0,7.344641030717725
3667,8750,25-34,66.48483390617537,8,0,29.793933562470148
9694,8751,35-44,24.47726777942814,6,0,12.190907111771256
5415,8752,55+,13.529974604877454,2,0,6.211989841950982
4873,8753,45-54,6.127287098019051,3,0,3.6509148392076205
4938,8754,25-34,17.365304028027623,2,0,7.746121611211049
5756,8755,45-54,22.102834795255724,0,0,8.84113391810229
5208,8756,35-44,5.020335033999818,3,1,3.408134013599928
830,8757,18-24,9.976926288675406,8,1,7.390770515470163
3212,8758,18-24,77.93981961906128,8,0,34.37592784762452
9404,8759,25-34,44.304183154610854,13,1,23.12167326184434
5968,8760,55+,5.420834894978282,1,0,2.568333957991313
9460,8761,25-34,0.20383676984692703,3,1,1.4815347079387708
9348,8762,55+,4.017996401954388,4,0,3.2071985607817552
2847,8763,55+,71.02766579002761,0,0,28.411066316011045
8093,8764,35-44,1.0282685277532286,3,0,1.6113074111012917
8104,8765,25-34,34.58818149907644,7,0,16.63527259963058
9574,8766,55+,66.8750634724828,2,1,27.75002538899312
4643,8767,18-24,75.6664306432441,6,0,32.66657225729764
4586,8768,45-54,2.7852580147297594,4,0,2.714103205891904
3392,8769,55+,31.70943970059512,0,0,12.683775880238048
7711,8770,45-54,11.860168628380185,1,1,5.344067451352075
867,8771,45-54,5.472724264595946,7,1,5.189089705838379
701,8772,35-44,117.92025698892947,4,0,48.76810279557179
8188,8773,25-34,9.41463013337854,7,0,6.565852053351416
5463,8774,55+,79.22356371766082,1,0,32.08942548706433
5639,8775,55+,14.630298832395026,2,0,6.65211953295801
613,8776,55+,26.255235184232905,2,1,11.502094073693163
2945,8777,25-34,133.12706416814723,5,0,55.250825667258894
7429,8778,35-44,39.9292723445863,3,0,17.17170893783452
8901,8779,45-54,5.5757953033003025,4,1,4.030318121320121
5049,8780,55+,47.84519696594109,3,0,20.338078786376435
271,8781,35-44,28.55189067163407,5,0,13.420756268653628
8631,8782,18-24,1.2820486539968914,7,0,3.3128194615987567
2309,8783,45-54,1.4080805525394913,4,0,2.1632322210157966
736,8784,25-34,9.100578580868685,2,0,4.440231432347474
2247,8785,25-34,21.33981287217801,7,1,11.535925148871204
9272,8786,25-34,103.2222530120066,8,0,44.488901204802644
5074,8787,45-54,1.3565795876706297,3,1,1.942631835068252
3636,8788,55+,0.18841432079235676,2,0,0.8753657283169427
3604,8789,35-44,24.038561260254802,1,0,10.015424504101922
9498,8790,45-54,98.4172732431357,4,1,41.166909297254286
1713,8791,25-34,6.7805831979318185,2,0,3.5122332791727278
3863,8792,18-24,92.4368068333198,7,0,39.77472273332792
2551,8793,45-54,6.351206812112505,3,1,3.9404827248450025
9696,8794,35-44,72.05339348114067,6,1,31.42135739245627
6867,8795,45-54,208.20153595479962,3,1,84.68061438191987
7441,8796,45-54,35.095951893385184,6,0,16.438380757354075
2923,8797,55+,23.481149455326996,0,0,9.392459782130798
8370,8798,35-44,97.75146386048294,3,0,40.30058554419318
9815,8799,55+,11.141174840067142,1,1,5.056469936026858
901,8800,35-44,8.529504752602824,2,1,4.41180190104113
761,8801,35-44,28.09749239435243,2,0,12.038996957740974
4919,8802,35-44,44.999027229834304,4,1,19.799610891933725
6941,8803,45-54,44.77860115373307,1,0,18.311440461493227
2517,8804,45-54,5.519970208498356,3,1,3.6079880833993427
5032,8805,45-54,27.41546451091433,5,0,12.966185804365733
7011,8806,45-54,129.1036056247945,3,1,53.041442249917814
3616,8807,25-34,64.43634573443838,4,0,27.374538293775352
5684,8808,35-44,26.590309685287483,4,1,12.436123874114992
1397,8809,25-34,23.85778355245911,5,1,11.743113420983644
2785,8810,35-44,3.186783160695689,3,1,2.6747132642782763
1691,8811,18-24,16.044069821576812,8,0,9.617627928630725
7871,8812,25-34,31.377156736498822,7,0,15.350862694599531
603,8813,55+,1.49940423325412,0,0,0.599761693301648
6733,8814,18-24,1.0167829570550373,6,0,2.8067131828220155
1848,8815,25-34,10.224800272766586,2,0,4.889920109106635
897,8816,18-24,8.458488873972357,2,0,4.183395549588943
2960,8817,18-24,2.688375908058309,3,0,2.275350363223324
3305,8818,18-24,91.27936515733126,7,0,39.3117460629325
7439,8819,25-34,22.41046744613471,5,1,11.164186978453884
6944,8820,18-24,21.74884846566274,6,0,11.099539386265096
728,8821,25-34,31.430254736756442,4,1,14.372101894702576
7742,8822,35-44,10.138575965150412,3,0,5.255430386060166
7864,8823,25-34,83.87700328918685,7,1,36.55080131567474
6613,8824,25-34,1.5435539842045467,6,0,3.017421593681819
3908,8825,18-24,30.208940271012793,2,0,12.88357610840512
8923,8826,45-54,17.836633196606893,4,0,8.734653278642758
6201,8827,45-54,14.768884200357837,2,0,6.707553680143135
5251,8828,45-54,79.26725013629726,2,1,32.70690005451891
9645,8829,55+,40.415405076388986,2,0,16.966162030555594
4093,8830,18-24,2.0024394958446816,6,0,3.200975798337873
5348,8831,45-54,23.641857232162707,4,0,11.056742892865083
1848,8832,25-34,126.49793802754135,4,0,52.199175211016545
773,8833,45-54,11.407617986367885,2,0,5.363047194547154
1035,8834,45-54,29.55707268553607,2,0,12.62282907421443
5922,8835,25-34,11.868264748527821,4,0,6.347305899411129
7825,8836,25-34,0.4496596277087261,9,0,3.7798638510834905
1110,8837,35-44,4.4457062896711825,4,0,3.3782825158684733
2660,8838,35-44,10.263303432491703,4,0,5.705321372996682
1624,8839,18-24,393.9761744058484,6,1,160.19046976233935
9843,8840,55+,22.063339387265977,2,1,9.82533575490639
3308,8841,45-54,68.4629443642351,2,1,28.38517774569404
5129,8842,25-34,9.43999529565538,5,1,5.975998118262153
2139,8843,55+,29.027899332688644,5,0,13.611159733075459
6567,8844,18-24,64.98822820824802,6,1,28.595291283299208
5102,8845,35-44,42.54634730441097,3,0,18.218538921764388
5385,8846,35-44,24.454167975876622,5,0,11.78166719035065
3184,8847,35-44,0.7370254592374008,2,1,1.2948101836949604
8904,8848,45-54,16.10203789737744,0,1,6.640815158950976
5746,8849,25-34,77.08078283555398,4,1,32.6323131342216
9458,8850,25-34,33.71850505456478,2,0,14.287402021825914
3108,8851,35-44,5.224131084660567,5,0,4.089652433864227
70,8852,45-54,112.10043661631563,4,0,46.44017464652626
6997,8853,35-44,7.7232558665257285,6,0,5.489302346610292
3478,8854,35-44,40.029826737520885,2,1,17.011930695008356
5684,8855,35-44,23.485571849106616,6,1,11.994228739642647
9887,8856,25-34,31.835813534110873,3,0,13.934325413644348
6131,8857,18-24,39.843223299578085,9,0,19.537289319831235
6820,8858,25-34,41.279611503237746,3,1,17.911844601295098
9784,8859,25-34,55.79683487222993,5,0,24.318733948891975
7978,8860,18-24,44.63587930972114,8,0,21.054351723888455
8230,8861,55+,3.184466287847369,2,0,2.0737865151389476
35,8862,35-44,2.3689189591032975,3,0,2.1475675836413193
2644,8863,25-34,9.766738212188201,9,0,7.506695284875281
3242,8864,25-34,4.305491238217485,3,0,2.922196495286994
5977,8865,45-54,28.924901872040138,1,0,11.969960748816057
6368,8866,25-34,30.120583012294276,6,0,14.448233204917711
404,8867,55+,56.59732469642845,0,0,22.638929878571382
4938,8868,25-34,10.877457166751265,2,0,5.150982866700506
7848,8869,55+,8.754910530299197,1,1,4.101964212119679
76,8870,25-34,46.71848368528324,5,0,20.687393474113296
2490,8871,18-24,84.04813632061976,5,1,35.81925452824791
8755,8872,45-54,39.99655048395181,1,0,16.398620193580722
543,8873,25-34,21.352814381170727,8,1,11.941125752468292
7757,8874,55+,9.459153786468255,4,1,5.583661514587303
4335,8875,18-24,17.547388616469394,2,1,8.018955446587757
4714,8876,25-34,66.81589863369054,8,0,29.926359453476216
4365,8877,35-44,5.7936482146479324,2,0,3.117459285859173
2198,8878,55+,6.173539304414526,4,0,4.069415721765811
6103,8879,25-34,64.31086865117723,5,0,27.724347460470895
2011,8880,55+,14.61600527801094,2,0,6.6464021112043765
8461,8881,45-54,16.238998774238556,4,0,8.095599509695424
3220,8882,35-44,10.997044235287246,6,0,6.7988176941148994
9474,8883,55+,19.13718082034902,2,1,8.654872328139607
9558,8884,25-34,110.00082909214578,7,0,46.80033163685831
2737,8885,35-44,28.152671905599945,4,1,13.061068762239978
366,8886,55+,3.215364426486431,1,0,1.6861457705945724
6467,8887,55+,66.82076581456472,1,0,27.12830632582589
7202,8888,18-24,29.06336129396068,9,0,15.225344517584272
2543,8889,18-24,24.51854668544357,6,0,12.207418674177429
770,8890,18-24,61.37475646123472,6,1,27.14990258449389
614,8891,35-44,83.22168173239425,3,1,34.6886726929577
6600,8892,45-54,50.15641218326101,7,0,22.862564873304407
2754,8893,55+,8.910696837306421,1,0,3.9642787349225688
3353,8894,35-44,44.85662465031073,3,0,19.14264986012429
1242,8895,55+,3.1273896227007123,1,0,1.650955849080285
2600,8896,25-34,17.1574632380988,4,0,8.46298529523952
262,8897,35-44,21.914235484927946,2,0,9.56569419397118
5622,8898,35-44,4.631665028202167,5,0,3.852666011280867
9952,8899,18-24,54.38687585906634,5,1,23.95475034362654
9829,8900,18-24,41.50852725411137,3,0,17.803410901644547
8805,8901,35-44,19.401723719823114,3,0,8.960689487929246
785,8902,55+,1.7863704160065275,0,1,0.9145481664026109
3110,8903,35-44,11.796225280680819,3,0,5.918490112272328
2004,8904,18-24,104.53084760731237,6,0,44.212339042924945
8891,8905,45-54,20.35519136214539,6,0,10.542076544858157
7084,8906,25-34,66.94635828533187,3,1,28.178543314132746
8835,8907,45-54,2.1336993655883827,3,0,2.0534797462353533
5208,8908,35-44,42.75046348598603,4,1,18.900185394394413
5700,8909,45-54,102.65925223462881,4,0,42.66370089385153
5167,8910,25-34,107.5400307436044,6,0,45.41601229744176
7355,8911,18-24,9.400226945496248,17,0,10.5600907781985
5574,8912,35-44,45.509020563331205,3,1,19.603608225332483
1260,8913,18-24,9.238142652878453,5,0,5.6952570611513815
4111,8914,55+,7.602137680835022,1,0,3.440855072334009
7639,8915,55+,6.620622268877287,3,1,4.048248907550915
4726,8916,45-54,36.35337565050348,4,0,16.141350260201392
4065,8917,25-34,65.11066694564265,3,0,27.24426677825706
3198,8918,25-34,150.9614923439216,2,1,61.384596937568645
408,8919,45-54,5.401620590026009,1,0,2.5606482360104037
4078,8920,45-54,23.673514500550077,4,1,11.26940580022003
7531,8921,45-54,14.538038726104977,1,1,6.415215490441992
7739,8922,55+,57.37977432020075,4,0,24.551909728080304
3256,8923,55+,20.74947539301766,5,0,10.299790157207065
5290,8924,35-44,80.90970045003695,3,0,33.563880180014785
7608,8925,18-24,15.547756055653057,11,0,10.619102422261223
8162,8926,25-34,134.5189494970718,5,1,56.00757979882872
4523,8927,55+,20.116193148289998,3,0,9.246477259315999
3208,8928,18-24,74.4727313783402,0,0,29.789092551336083
5606,8929,18-24,187.460695525952,4,0,76.58427821038079
9090,8930,25-34,91.88775333744596,6,1,39.355101334978386
7985,8931,45-54,45.91400250575407,3,0,19.565601002301626
9931,8932,45-54,21.31774436686596,2,1,9.527097746746383
4228,8933,55+,12.006327434870283,4,1,6.602530973948114
148,8934,35-44,9.397794031764015,6,1,6.359117612705607
8302,8935,25-34,35.456677685257986,5,1,16.382671074103197
9652,8936,25-34,72.23545193366175,8,0,32.0941807734647
3880,8937,55+,25.778656756464514,0,1,10.511462702585806
3333,8938,18-24,21.614880285633436,6,0,11.045952114253375
2334,8939,25-34,4.48138008906249,2,0,2.5925520356249963
7447,8940,45-54,12.443377708993403,3,1,6.377351083597362
5839,8941,25-34,7.837758608268986,3,1,4.535103443307595
9954,8942,25-34,7.487206958073063,5,0,4.994882783229226
6287,8943,25-34,37.35757994411602,2,0,15.743031977646408
7068,8944,35-44,12.260452777219173,2,0,5.70418111088767
9855,8945,45-54,14.283389615639498,2,1,6.7133558462558
1436,8946,55+,0.14124927137620913,2,0,0.8564997085504837
678,8947,35-44,59.60413645587082,5,0,25.84165458234833
2819,8948,25-34,2.357148987547462,7,0,3.7428595950189854
5875,8949,25-34,78.19639361194591,6,1,33.878557444778366
6359,8950,18-24,21.21512857647515,7,0,11.28605143059006
4213,8951,45-54,40.944857443017,4,0,17.9779429772068
4596,8952,55+,4.252815837184615,3,0,2.9011263348738465
5363,8953,18-24,116.34391826844488,5,0,48.537567307377955
9842,8954,25-34,20.3653122772339,4,1,9.946124910893559
4236,8955,55+,16.197292487896192,0,0,6.478916995158477
4897,8956,25-34,7.342019958033481,5,0,4.936807983213392
9052,8957,55+,32.0723633702089,1,0,13.22894534808356
41,8958,45-54,46.46797582002582,4,0,20.18719032801033
3853,8959,18-24,44.903410316891794,6,0,20.36136412675672
3496,8960,18-24,5.99803374642914,5,0,4.3992134985716564
5711,8961,45-54,104.43996109360683,5,1,43.97598443744273
5461,8962,18-24,1.6576745976188587,7,0,3.463069839047544
5689,8963,25-34,99.12362404510702,4,0,41.24944961804281
